File name,20200601S181BL.kcd
Result analysis file name,20200601S181BL-1.raf
Subject,20200602BSL1S179S180
Gender,Male
Age
Memo,20200602BSL1S179S180S181
Free comment 1,Recordings,20200601BSL1S179S180S181
Free comment 2,ch1 ,S179
Free comment 3,ch2,S180
Free comment 4,ch3,S181
Free comment 5,ch4 ,
Free comment 6,ch5,
Free comment 7,ch6 ,
Free comment 8,ch7,
Free comment 9,ch8,
Free comment 10,operator,sakthi

Time,Epoch No.,Stage,,
2020/06/01 13:10:54,1969,l,0,
2020/06/01 13:10:58,1970,l,0,
2020/06/01 13:11:02,1971,l,0,
2020/06/01 13:11:06,1972,l,0,
2020/06/01 13:11:10,1973,l,0,
2020/06/01 13:11:14,1974,l,0,
2020/06/01 13:11:18,1975,l,0,
2020/06/01 13:11:22,1976,l,0,
2020/06/01 13:11:26,1977,l,0,
2020/06/01 13:11:30,1978,l,0,
2020/06/01 13:11:34,1979,l,0,
2020/06/01 13:11:38,1980,l,0,
2020/06/01 13:11:42,1981,l,0,
2020/06/01 13:11:46,1982,l,0,
2020/06/01 13:11:50,1983,l,0,
2020/06/01 13:11:54,1984,l,0,
2020/06/01 13:11:58,1985,l,0,
2020/06/01 13:12:02,1986,l,0,
2020/06/01 13:12:06,1987,l,0,
2020/06/01 13:12:10,1988,l,0,
2020/06/01 13:12:14,1989,l,0,
2020/06/01 13:12:18,1990,l,0,
2020/06/01 13:12:22,1991,l,0,
2020/06/01 13:12:26,1992,l,0,
2020/06/01 13:12:30,1993,l,0,
2020/06/01 13:12:34,1994,l,0,
2020/06/01 13:12:38,1995,l,0,
2020/06/01 13:12:42,1996,l,0,
2020/06/01 13:12:46,1997,l,0,
2020/06/01 13:12:50,1998,l,0,
2020/06/01 13:12:54,1999,l,0,
2020/06/01 13:12:58,2000,l,0,
2020/06/01 13:13:02,2001,l,0,
2020/06/01 13:13:06,2002,l,0,
2020/06/01 13:13:10,2003,l,0,
2020/06/01 13:13:14,2004,l,0,
2020/06/01 13:13:18,2005,l,0,
2020/06/01 13:13:22,2006,l,0,
2020/06/01 13:13:26,2007,l,0,
2020/06/01 13:13:30,2008,l,0,
2020/06/01 13:13:34,2009,l,0,
2020/06/01 13:13:38,2010,l,0,
2020/06/01 13:13:42,2011,l,0,
2020/06/01 13:13:46,2012,l,0,
2020/06/01 13:13:50,2013,h,0,
2020/06/01 13:13:54,2014,l,0,
2020/06/01 13:13:58,2015,l,0,
2020/06/01 13:14:02,2016,l,0,
2020/06/01 13:14:06,2017,l,0,
2020/06/01 13:14:10,2018,l,0,
2020/06/01 13:14:14,2019,l,0,
2020/06/01 13:14:18,2020,l,0,
2020/06/01 13:14:22,2021,l,0,
2020/06/01 13:14:26,2022,h,0,
2020/06/01 13:14:30,2023,l,0,
2020/06/01 13:14:34,2024,l,0,
2020/06/01 13:14:38,2025,h,0,
2020/06/01 13:14:42,2026,l,0,
2020/06/01 13:14:46,2027,l,0,
2020/06/01 13:14:50,2028,l,0,
2020/06/01 13:14:54,2029,h,0,
2020/06/01 13:14:58,2030,h,0,
2020/06/01 13:15:02,2031,h,0,
2020/06/01 13:15:06,2032,h,0,
2020/06/01 13:15:10,2033,h,0,
2020/06/01 13:15:14,2034,h,0,
2020/06/01 13:15:18,2035,h,0,
2020/06/01 13:15:22,2036,h,0,
2020/06/01 13:15:26,2037,l,0,
2020/06/01 13:15:30,2038,l,0,
2020/06/01 13:15:34,2039,h,0,
2020/06/01 13:15:38,2040,l,0,
2020/06/01 13:15:42,2041,l,0,
2020/06/01 13:15:46,2042,l,0,
2020/06/01 13:15:50,2043,l,0,
2020/06/01 13:15:54,2044,l,0,
2020/06/01 13:15:58,2045,l,0,
2020/06/01 13:16:02,2046,l,0,
2020/06/01 13:16:06,2047,S,0,
2020/06/01 13:16:10,2048,S,0,
2020/06/01 13:16:14,2049,S,0,
2020/06/01 13:16:18,2050,S,0,
2020/06/01 13:16:22,2051,S,0,
2020/06/01 13:16:26,2052,S,0,
2020/06/01 13:16:30,2053,S,0,
2020/06/01 13:16:34,2054,S,0,
2020/06/01 13:16:38,2055,S,0,
2020/06/01 13:16:42,2056,l,0,
2020/06/01 13:16:46,2057,l,0,
2020/06/01 13:16:50,2058,S,0,
2020/06/01 13:16:54,2059,S,0,
2020/06/01 13:16:58,2060,S,0,
2020/06/01 13:17:02,2061,S,0,
2020/06/01 13:17:06,2062,S,0,
2020/06/01 13:17:10,2063,S,0,
2020/06/01 13:17:14,2064,S,0,
2020/06/01 13:17:18,2065,S,0,
2020/06/01 13:17:22,2066,S,0,
2020/06/01 13:17:26,2067,S,0,
2020/06/01 13:17:30,2068,S,0,
2020/06/01 13:17:34,2069,S,0,
2020/06/01 13:17:38,2070,S,0,
2020/06/01 13:17:42,2071,S,0,
2020/06/01 13:17:46,2072,S,0,
2020/06/01 13:17:50,2073,S,0,
2020/06/01 13:17:54,2074,S,0,
2020/06/01 13:17:58,2075,S,0,
2020/06/01 13:18:02,2076,S,0,
2020/06/01 13:18:06,2077,S,0,
2020/06/01 13:18:10,2078,S,0,
2020/06/01 13:18:14,2079,S,0,
2020/06/01 13:18:18,2080,S,0,
2020/06/01 13:18:22,2081,S,0,
2020/06/01 13:18:26,2082,S,0,
2020/06/01 13:18:30,2083,S,0,
2020/06/01 13:18:34,2084,S,0,
2020/06/01 13:18:38,2085,S,0,
2020/06/01 13:18:42,2086,S,0,
2020/06/01 13:18:46,2087,S,0,
2020/06/01 13:18:50,2088,S,0,
2020/06/01 13:18:54,2089,S,0,
2020/06/01 13:18:58,2090,S,0,
2020/06/01 13:19:02,2091,S,0,
2020/06/01 13:19:06,2092,S,0,
2020/06/01 13:19:10,2093,S,0,
2020/06/01 13:19:14,2094,S,0,
2020/06/01 13:19:18,2095,S,0,
2020/06/01 13:19:22,2096,S,0,
2020/06/01 13:19:26,2097,S,0,
2020/06/01 13:19:30,2098,S,0,
2020/06/01 13:19:34,2099,S,0,
2020/06/01 13:19:38,2100,S,0,
2020/06/01 13:19:42,2101,l,0,
2020/06/01 13:19:46,2102,S,0,
2020/06/01 13:19:50,2103,S,0,
2020/06/01 13:19:54,2104,S,0,
2020/06/01 13:19:58,2105,S,0,
2020/06/01 13:20:02,2106,S,0,
2020/06/01 13:20:06,2107,S,0,
2020/06/01 13:20:10,2108,S,0,
2020/06/01 13:20:14,2109,S,0,
2020/06/01 13:20:18,2110,S,0,
2020/06/01 13:20:22,2111,S,0,
2020/06/01 13:20:26,2112,S,0,
2020/06/01 13:20:30,2113,S,0,
2020/06/01 13:20:34,2114,S,0,
2020/06/01 13:20:38,2115,l,0,
2020/06/01 13:20:42,2116,l,0,
2020/06/01 13:20:46,2117,l,0,
2020/06/01 13:20:50,2118,S,0,
2020/06/01 13:20:54,2119,S,0,
2020/06/01 13:20:58,2120,S,0,
2020/06/01 13:21:02,2121,S,0,
2020/06/01 13:21:06,2122,S,0,
2020/06/01 13:21:10,2123,S,0,
2020/06/01 13:21:14,2124,S,0,
2020/06/01 13:21:18,2125,S,0,
2020/06/01 13:21:22,2126,S,0,
2020/06/01 13:21:26,2127,S,0,
2020/06/01 13:21:30,2128,S,0,
2020/06/01 13:21:34,2129,S,0,
2020/06/01 13:21:38,2130,S,0,
2020/06/01 13:21:42,2131,S,0,
2020/06/01 13:21:46,2132,S,0,
2020/06/01 13:21:50,2133,S,0,
2020/06/01 13:21:54,2134,S,0,
2020/06/01 13:21:58,2135,S,0,
2020/06/01 13:22:02,2136,S,0,
2020/06/01 13:22:06,2137,S,0,
2020/06/01 13:22:10,2138,S,0,
2020/06/01 13:22:14,2139,S,0,
2020/06/01 13:22:18,2140,S,0,
2020/06/01 13:22:22,2141,S,0,
2020/06/01 13:22:26,2142,S,0,
2020/06/01 13:22:30,2143,S,0,
2020/06/01 13:22:34,2144,S,0,
2020/06/01 13:22:38,2145,S,0,
2020/06/01 13:22:42,2146,S,0,
2020/06/01 13:22:46,2147,S,0,
2020/06/01 13:22:50,2148,S,0,
2020/06/01 13:22:54,2149,l,0,
2020/06/01 13:22:58,2150,l,0,
2020/06/01 13:23:02,2151,l,0,
2020/06/01 13:23:06,2152,S,0,
2020/06/01 13:23:10,2153,S,0,
2020/06/01 13:23:14,2154,S,0,
2020/06/01 13:23:18,2155,S,0,
2020/06/01 13:23:22,2156,S,0,
2020/06/01 13:23:26,2157,S,0,
2020/06/01 13:23:30,2158,S,0,
2020/06/01 13:23:34,2159,S,0,
2020/06/01 13:23:38,2160,S,0,
2020/06/01 13:23:42,2161,S,0,
2020/06/01 13:23:46,2162,S,0,
2020/06/01 13:23:50,2163,l,0,
2020/06/01 13:23:54,2164,S,0,
2020/06/01 13:23:58,2165,S,0,
2020/06/01 13:24:02,2166,S,0,
2020/06/01 13:24:06,2167,S,0,
2020/06/01 13:24:10,2168,S,0,
2020/06/01 13:24:14,2169,S,0,
2020/06/01 13:24:18,2170,S,0,
2020/06/01 13:24:22,2171,S,0,
2020/06/01 13:24:26,2172,S,0,
2020/06/01 13:24:30,2173,S,0,
2020/06/01 13:24:34,2174,S,0,
2020/06/01 13:24:38,2175,S,0,
2020/06/01 13:24:42,2176,S,0,
2020/06/01 13:24:46,2177,S,0,
2020/06/01 13:24:50,2178,S,0,
2020/06/01 13:24:54,2179,S,0,
2020/06/01 13:24:58,2180,S,0,
2020/06/01 13:25:02,2181,S,0,
2020/06/01 13:25:06,2182,S,0,
2020/06/01 13:25:10,2183,S,0,
2020/06/01 13:25:14,2184,S,0,
2020/06/01 13:25:18,2185,S,0,
2020/06/01 13:25:22,2186,S,0,
2020/06/01 13:25:26,2187,S,0,
2020/06/01 13:25:30,2188,S,0,
2020/06/01 13:25:34,2189,S,0,
2020/06/01 13:25:38,2190,S,0,
2020/06/01 13:25:42,2191,S,0,
2020/06/01 13:25:46,2192,S,0,
2020/06/01 13:25:50,2193,S,0,
2020/06/01 13:25:54,2194,S,0,
2020/06/01 13:25:58,2195,S,0,
2020/06/01 13:26:02,2196,S,0,
2020/06/01 13:26:06,2197,S,0,
2020/06/01 13:26:10,2198,l,0,
2020/06/01 13:26:14,2199,l,0,
2020/06/01 13:26:18,2200,S,0,
2020/06/01 13:26:22,2201,S,0,
2020/06/01 13:26:26,2202,S,0,
2020/06/01 13:26:30,2203,S,0,
2020/06/01 13:26:34,2204,S,0,
2020/06/01 13:26:38,2205,S,0,
2020/06/01 13:26:42,2206,S,0,
2020/06/01 13:26:46,2207,S,0,
2020/06/01 13:26:50,2208,S,0,
2020/06/01 13:26:54,2209,S,0,
2020/06/01 13:26:58,2210,S,0,
2020/06/01 13:27:02,2211,S,0,
2020/06/01 13:27:06,2212,S,0,
2020/06/01 13:27:10,2213,S,0,
2020/06/01 13:27:14,2214,S,0,
2020/06/01 13:27:18,2215,S,0,
2020/06/01 13:27:22,2216,S,0,
2020/06/01 13:27:26,2217,S,0,
2020/06/01 13:27:30,2218,S,0,
2020/06/01 13:27:34,2219,S,0,
2020/06/01 13:27:38,2220,S,0,
2020/06/01 13:27:42,2221,S,0,
2020/06/01 13:27:46,2222,S,0,
2020/06/01 13:27:50,2223,S,0,
2020/06/01 13:27:54,2224,S,0,
2020/06/01 13:27:58,2225,S,0,
2020/06/01 13:28:02,2226,S,0,
2020/06/01 13:28:06,2227,S,0,
2020/06/01 13:28:10,2228,S,0,
2020/06/01 13:28:14,2229,S,0,
2020/06/01 13:28:18,2230,S,0,
2020/06/01 13:28:22,2231,S,0,
2020/06/01 13:28:26,2232,S,0,
2020/06/01 13:28:30,2233,S,0,
2020/06/01 13:28:34,2234,S,0,
2020/06/01 13:28:38,2235,S,0,
2020/06/01 13:28:42,2236,S,0,
2020/06/01 13:28:46,2237,S,0,
2020/06/01 13:28:50,2238,S,0,
2020/06/01 13:28:54,2239,S,0,
2020/06/01 13:28:58,2240,S,0,
2020/06/01 13:29:02,2241,S,0,
2020/06/01 13:29:06,2242,S,0,
2020/06/01 13:29:10,2243,S,0,
2020/06/01 13:29:14,2244,S,0,
2020/06/01 13:29:18,2245,S,0,
2020/06/01 13:29:22,2246,S,0,
2020/06/01 13:29:26,2247,R,0,
2020/06/01 13:29:30,2248,S,0,
2020/06/01 13:29:34,2249,S,0,
2020/06/01 13:29:38,2250,S,0,
2020/06/01 13:29:42,2251,R,0,
2020/06/01 13:29:46,2252,R,0,
2020/06/01 13:29:50,2253,R,0,
2020/06/01 13:29:54,2254,R,0,
2020/06/01 13:29:58,2255,R,0,
2020/06/01 13:30:02,2256,R,0,
2020/06/01 13:30:06,2257,R,0,
2020/06/01 13:30:10,2258,R,0,
2020/06/01 13:30:14,2259,R,0,
2020/06/01 13:30:18,2260,R,0,
2020/06/01 13:30:22,2261,S,0,
2020/06/01 13:30:26,2262,R,0,
2020/06/01 13:30:30,2263,R,0,
2020/06/01 13:30:34,2264,R,0,
2020/06/01 13:30:38,2265,R,0,
2020/06/01 13:30:42,2266,R,0,
2020/06/01 13:30:46,2267,R,0,
2020/06/01 13:30:50,2268,R,0,
2020/06/01 13:30:54,2269,R,0,
2020/06/01 13:30:58,2270,R,0,
2020/06/01 13:31:02,2271,R,0,
2020/06/01 13:31:06,2272,S,0,
2020/06/01 13:31:10,2273,S,0,
2020/06/01 13:31:14,2274,R,0,
2020/06/01 13:31:18,2275,R,0,
2020/06/01 13:31:22,2276,R,0,
2020/06/01 13:31:26,2277,R,0,
2020/06/01 13:31:30,2278,R,0,
2020/06/01 13:31:34,2279,R,0,
2020/06/01 13:31:38,2280,R,0,
2020/06/01 13:31:42,2281,R,0,
2020/06/01 13:31:46,2282,R,0,
2020/06/01 13:31:50,2283,R,0,
2020/06/01 13:31:54,2284,R,0,
2020/06/01 13:31:58,2285,R,0,
2020/06/01 13:32:02,2286,R,0,
2020/06/01 13:32:06,2287,R,0,
2020/06/01 13:32:10,2288,R,0,
2020/06/01 13:32:14,2289,l,0,
2020/06/01 13:32:18,2290,l,0,
2020/06/01 13:32:22,2291,l,0,
2020/06/01 13:32:26,2292,l,0,
2020/06/01 13:32:30,2293,l,0,
2020/06/01 13:32:34,2294,l,0,
2020/06/01 13:32:38,2295,S,0,
2020/06/01 13:32:42,2296,S,0,
2020/06/01 13:32:46,2297,S,0,
2020/06/01 13:32:50,2298,S,0,
2020/06/01 13:32:54,2299,S,0,
2020/06/01 13:32:58,2300,S,0,
2020/06/01 13:33:02,2301,S,0,
2020/06/01 13:33:06,2302,S,0,
2020/06/01 13:33:10,2303,S,0,
2020/06/01 13:33:14,2304,S,0,
2020/06/01 13:33:18,2305,S,0,
2020/06/01 13:33:22,2306,S,0,
2020/06/01 13:33:26,2307,S,0,
2020/06/01 13:33:30,2308,S,0,
2020/06/01 13:33:34,2309,S,0,
2020/06/01 13:33:38,2310,l,0,
2020/06/01 13:33:42,2311,S,0,
2020/06/01 13:33:46,2312,S,0,
2020/06/01 13:33:50,2313,S,0,
2020/06/01 13:33:54,2314,S,0,
2020/06/01 13:33:58,2315,S,0,
2020/06/01 13:34:02,2316,S,0,
2020/06/01 13:34:06,2317,S,0,
2020/06/01 13:34:10,2318,S,0,
2020/06/01 13:34:14,2319,S,0,
2020/06/01 13:34:18,2320,S,0,
2020/06/01 13:34:22,2321,S,0,
2020/06/01 13:34:26,2322,S,0,
2020/06/01 13:34:30,2323,l,0,
2020/06/01 13:34:34,2324,l,0,
2020/06/01 13:34:38,2325,S,0,
2020/06/01 13:34:42,2326,S,0,
2020/06/01 13:34:46,2327,S,0,
2020/06/01 13:34:50,2328,S,0,
2020/06/01 13:34:54,2329,S,0,
2020/06/01 13:34:58,2330,S,0,
2020/06/01 13:35:02,2331,S,0,
2020/06/01 13:35:06,2332,S,0,
2020/06/01 13:35:10,2333,S,0,
2020/06/01 13:35:14,2334,S,0,
2020/06/01 13:35:18,2335,S,0,
2020/06/01 13:35:22,2336,S,0,
2020/06/01 13:35:26,2337,S,0,
2020/06/01 13:35:30,2338,S,0,
2020/06/01 13:35:34,2339,l,0,
2020/06/01 13:35:38,2340,l,0,
2020/06/01 13:35:42,2341,S,0,
2020/06/01 13:35:46,2342,S,0,
2020/06/01 13:35:50,2343,S,0,
2020/06/01 13:35:54,2344,S,0,
2020/06/01 13:35:58,2345,S,0,
2020/06/01 13:36:02,2346,S,0,
2020/06/01 13:36:06,2347,S,0,
2020/06/01 13:36:10,2348,S,0,
2020/06/01 13:36:14,2349,S,0,
2020/06/01 13:36:18,2350,S,0,
2020/06/01 13:36:22,2351,S,0,
2020/06/01 13:36:26,2352,S,0,
2020/06/01 13:36:30,2353,S,0,
2020/06/01 13:36:34,2354,S,0,
2020/06/01 13:36:38,2355,S,0,
2020/06/01 13:36:42,2356,S,0,
2020/06/01 13:36:46,2357,S,0,
2020/06/01 13:36:50,2358,S,0,
2020/06/01 13:36:54,2359,S,0,
2020/06/01 13:36:58,2360,S,0,
2020/06/01 13:37:02,2361,l,0,
2020/06/01 13:37:06,2362,l,0,
2020/06/01 13:37:10,2363,l,0,
2020/06/01 13:37:14,2364,S,0,
2020/06/01 13:37:18,2365,S,0,
2020/06/01 13:37:22,2366,S,0,
2020/06/01 13:37:26,2367,S,0,
2020/06/01 13:37:30,2368,S,0,
2020/06/01 13:37:34,2369,S,0,
2020/06/01 13:37:38,2370,S,0,
2020/06/01 13:37:42,2371,S,0,
2020/06/01 13:37:46,2372,S,0,
2020/06/01 13:37:50,2373,S,0,
2020/06/01 13:37:54,2374,S,0,
2020/06/01 13:37:58,2375,S,0,
2020/06/01 13:38:02,2376,S,0,
2020/06/01 13:38:06,2377,S,0,
2020/06/01 13:38:10,2378,S,0,
2020/06/01 13:38:14,2379,S,0,
2020/06/01 13:38:18,2380,S,0,
2020/06/01 13:38:22,2381,S,0,
2020/06/01 13:38:26,2382,S,0,
2020/06/01 13:38:30,2383,S,0,
2020/06/01 13:38:34,2384,S,0,
2020/06/01 13:38:38,2385,S,0,
2020/06/01 13:38:42,2386,S,0,
2020/06/01 13:38:46,2387,S,0,
2020/06/01 13:38:50,2388,S,0,
2020/06/01 13:38:54,2389,S,0,
2020/06/01 13:38:58,2390,S,0,
2020/06/01 13:39:02,2391,S,0,
2020/06/01 13:39:06,2392,S,0,
2020/06/01 13:39:10,2393,S,0,
2020/06/01 13:39:14,2394,S,0,
2020/06/01 13:39:18,2395,S,0,
2020/06/01 13:39:22,2396,S,0,
2020/06/01 13:39:26,2397,S,0,
2020/06/01 13:39:30,2398,S,0,
2020/06/01 13:39:34,2399,S,0,
2020/06/01 13:39:38,2400,S,0,
2020/06/01 13:39:42,2401,S,0,
2020/06/01 13:39:46,2402,S,0,
2020/06/01 13:39:50,2403,S,0,
2020/06/01 13:39:54,2404,S,0,
2020/06/01 13:39:58,2405,S,0,
2020/06/01 13:40:02,2406,S,0,
2020/06/01 13:40:06,2407,S,0,
2020/06/01 13:40:10,2408,S,0,
2020/06/01 13:40:14,2409,S,0,
2020/06/01 13:40:18,2410,S,0,
2020/06/01 13:40:22,2411,S,0,
2020/06/01 13:40:26,2412,S,0,
2020/06/01 13:40:30,2413,S,0,
2020/06/01 13:40:34,2414,S,0,
2020/06/01 13:40:38,2415,S,0,
2020/06/01 13:40:42,2416,S,0,
2020/06/01 13:40:46,2417,S,0,
2020/06/01 13:40:50,2418,S,0,
2020/06/01 13:40:54,2419,S,0,
2020/06/01 13:40:58,2420,S,0,
2020/06/01 13:41:02,2421,l,0,
2020/06/01 13:41:06,2422,l,0,
2020/06/01 13:41:10,2423,l,0,
2020/06/01 13:41:14,2424,l,0,
2020/06/01 13:41:18,2425,h,0,
2020/06/01 13:41:22,2426,l,0,
2020/06/01 13:41:26,2427,l,0,
2020/06/01 13:41:30,2428,l,0,
2020/06/01 13:41:34,2429,l,0,
2020/06/01 13:41:38,2430,l,0,
2020/06/01 13:41:42,2431,l,0,
2020/06/01 13:41:46,2432,l,0,
2020/06/01 13:41:50,2433,l,0,
2020/06/01 13:41:54,2434,l,0,
2020/06/01 13:41:58,2435,l,0,
2020/06/01 13:42:02,2436,l,0,
2020/06/01 13:42:06,2437,l,0,
2020/06/01 13:42:10,2438,l,0,
2020/06/01 13:42:14,2439,l,0,
2020/06/01 13:42:18,2440,h,0,
2020/06/01 13:42:22,2441,h,0,
2020/06/01 13:42:26,2442,h,0,
2020/06/01 13:42:30,2443,l,0,
2020/06/01 13:42:34,2444,l,0,
2020/06/01 13:42:38,2445,l,0,
2020/06/01 13:42:42,2446,l,0,
2020/06/01 13:42:46,2447,l,0,
2020/06/01 13:42:50,2448,l,0,
2020/06/01 13:42:54,2449,l,0,
2020/06/01 13:42:58,2450,l,0,
2020/06/01 13:43:02,2451,l,0,
2020/06/01 13:43:06,2452,l,0,
2020/06/01 13:43:10,2453,l,0,
2020/06/01 13:43:14,2454,l,0,
2020/06/01 13:43:18,2455,l,0,
2020/06/01 13:43:22,2456,l,0,
2020/06/01 13:43:26,2457,l,0,
2020/06/01 13:43:30,2458,l,0,
2020/06/01 13:43:34,2459,l,0,
2020/06/01 13:43:38,2460,l,0,
2020/06/01 13:43:42,2461,l,0,
2020/06/01 13:43:46,2462,l,0,
2020/06/01 13:43:50,2463,l,0,
2020/06/01 13:43:54,2464,l,0,
2020/06/01 13:43:58,2465,l,0,
2020/06/01 13:44:02,2466,l,0,
2020/06/01 13:44:06,2467,l,0,
2020/06/01 13:44:10,2468,l,0,
2020/06/01 13:44:14,2469,h,0,
2020/06/01 13:44:18,2470,l,0,
2020/06/01 13:44:22,2471,l,0,
2020/06/01 13:44:26,2472,l,0,
2020/06/01 13:44:30,2473,l,0,
2020/06/01 13:44:34,2474,l,0,
2020/06/01 13:44:38,2475,l,0,
2020/06/01 13:44:42,2476,l,0,
2020/06/01 13:44:46,2477,l,0,
2020/06/01 13:44:50,2478,h,0,
2020/06/01 13:44:54,2479,l,0,
2020/06/01 13:44:58,2480,l,0,
2020/06/01 13:45:02,2481,l,0,
2020/06/01 13:45:06,2482,l,0,
2020/06/01 13:45:10,2483,l,0,
2020/06/01 13:45:14,2484,l,0,
2020/06/01 13:45:18,2485,l,0,
2020/06/01 13:45:22,2486,l,0,
2020/06/01 13:45:26,2487,l,0,
2020/06/01 13:45:30,2488,l,0,
2020/06/01 13:45:34,2489,l,0,
2020/06/01 13:45:38,2490,l,0,
2020/06/01 13:45:42,2491,l,0,
2020/06/01 13:45:46,2492,l,0,
2020/06/01 13:45:50,2493,l,0,
2020/06/01 13:45:54,2494,l,0,
2020/06/01 13:45:58,2495,l,0,
2020/06/01 13:46:02,2496,l,0,
2020/06/01 13:46:06,2497,l,0,
2020/06/01 13:46:10,2498,l,0,
2020/06/01 13:46:14,2499,l,0,
2020/06/01 13:46:18,2500,l,0,
2020/06/01 13:46:22,2501,l,0,
2020/06/01 13:46:26,2502,l,0,
2020/06/01 13:46:30,2503,l,0,
2020/06/01 13:46:34,2504,l,0,
2020/06/01 13:46:38,2505,l,0,
2020/06/01 13:46:42,2506,l,0,
2020/06/01 13:46:46,2507,l,0,
2020/06/01 13:46:50,2508,l,0,
2020/06/01 13:46:54,2509,l,0,
2020/06/01 13:46:58,2510,l,0,
2020/06/01 13:47:02,2511,l,0,
2020/06/01 13:47:06,2512,l,0,
2020/06/01 13:47:10,2513,l,0,
2020/06/01 13:47:14,2514,l,0,
2020/06/01 13:47:18,2515,l,0,
2020/06/01 13:47:22,2516,l,0,
2020/06/01 13:47:26,2517,l,0,
2020/06/01 13:47:30,2518,l,0,
2020/06/01 13:47:34,2519,l,0,
2020/06/01 13:47:38,2520,l,0,
2020/06/01 13:47:42,2521,l,0,
2020/06/01 13:47:46,2522,l,0,
2020/06/01 13:47:50,2523,l,0,
2020/06/01 13:47:54,2524,l,0,
2020/06/01 13:47:58,2525,l,0,
2020/06/01 13:48:02,2526,l,0,
2020/06/01 13:48:06,2527,l,0,
2020/06/01 13:48:10,2528,l,0,
2020/06/01 13:48:14,2529,l,0,
2020/06/01 13:48:18,2530,l,0,
2020/06/01 13:48:22,2531,l,0,
2020/06/01 13:48:26,2532,l,0,
2020/06/01 13:48:30,2533,l,0,
2020/06/01 13:48:34,2534,l,0,
2020/06/01 13:48:38,2535,l,0,
2020/06/01 13:48:42,2536,l,0,
2020/06/01 13:48:46,2537,l,0,
2020/06/01 13:48:50,2538,l,0,
2020/06/01 13:48:54,2539,l,0,
2020/06/01 13:48:58,2540,l,0,
2020/06/01 13:49:02,2541,l,0,
2020/06/01 13:49:06,2542,l,0,
2020/06/01 13:49:10,2543,l,0,
2020/06/01 13:49:14,2544,l,0,
2020/06/01 13:49:18,2545,l,0,
2020/06/01 13:49:22,2546,l,0,
2020/06/01 13:49:26,2547,l,0,
2020/06/01 13:49:30,2548,l,0,
2020/06/01 13:49:34,2549,l,0,
2020/06/01 13:49:38,2550,l,0,
2020/06/01 13:49:42,2551,l,0,
2020/06/01 13:49:46,2552,l,0,
2020/06/01 13:49:50,2553,l,0,
2020/06/01 13:49:54,2554,l,0,
2020/06/01 13:49:58,2555,l,0,
2020/06/01 13:50:02,2556,l,0,
2020/06/01 13:50:06,2557,l,0,
2020/06/01 13:50:10,2558,l,0,
2020/06/01 13:50:14,2559,l,0,
2020/06/01 13:50:18,2560,l,0,
2020/06/01 13:50:22,2561,l,0,
2020/06/01 13:50:26,2562,l,0,
2020/06/01 13:50:30,2563,l,0,
2020/06/01 13:50:34,2564,l,0,
2020/06/01 13:50:38,2565,l,0,
2020/06/01 13:50:42,2566,l,0,
2020/06/01 13:50:46,2567,l,0,
2020/06/01 13:50:50,2568,l,0,
2020/06/01 13:50:54,2569,l,0,
2020/06/01 13:50:58,2570,l,0,
2020/06/01 13:51:02,2571,l,0,
2020/06/01 13:51:06,2572,l,0,
2020/06/01 13:51:10,2573,l,0,
2020/06/01 13:51:14,2574,l,0,
2020/06/01 13:51:18,2575,l,0,
2020/06/01 13:51:22,2576,l,0,
2020/06/01 13:51:26,2577,l,0,
2020/06/01 13:51:30,2578,l,0,
2020/06/01 13:51:34,2579,l,0,
2020/06/01 13:51:38,2580,l,0,
2020/06/01 13:51:42,2581,l,0,
2020/06/01 13:51:46,2582,l,0,
2020/06/01 13:51:50,2583,l,0,
2020/06/01 13:51:54,2584,l,0,
2020/06/01 13:51:58,2585,l,0,
2020/06/01 13:52:02,2586,l,0,
2020/06/01 13:52:06,2587,l,0,
2020/06/01 13:52:10,2588,S,0,
2020/06/01 13:52:14,2589,l,0,
2020/06/01 13:52:18,2590,l,0,
2020/06/01 13:52:22,2591,l,0,
2020/06/01 13:52:26,2592,l,0,
2020/06/01 13:52:30,2593,l,0,
2020/06/01 13:52:34,2594,l,0,
2020/06/01 13:52:38,2595,l,0,
2020/06/01 13:52:42,2596,l,0,
2020/06/01 13:52:46,2597,l,0,
2020/06/01 13:52:50,2598,l,0,
2020/06/01 13:52:54,2599,l,0,
2020/06/01 13:52:58,2600,l,0,
2020/06/01 13:53:02,2601,l,0,
2020/06/01 13:53:06,2602,l,0,
2020/06/01 13:53:10,2603,l,0,
2020/06/01 13:53:14,2604,l,0,
2020/06/01 13:53:18,2605,l,0,
2020/06/01 13:53:22,2606,l,0,
2020/06/01 13:53:26,2607,l,0,
2020/06/01 13:53:30,2608,l,0,
2020/06/01 13:53:34,2609,l,0,
2020/06/01 13:53:38,2610,l,0,
2020/06/01 13:53:42,2611,h,0,
2020/06/01 13:53:46,2612,l,0,
2020/06/01 13:53:50,2613,l,0,
2020/06/01 13:53:54,2614,l,0,
2020/06/01 13:53:58,2615,h,0,
2020/06/01 13:54:02,2616,l,0,
2020/06/01 13:54:06,2617,l,0,
2020/06/01 13:54:10,2618,l,0,
2020/06/01 13:54:14,2619,l,0,
2020/06/01 13:54:18,2620,l,0,
2020/06/01 13:54:22,2621,l,0,
2020/06/01 13:54:26,2622,l,0,
2020/06/01 13:54:30,2623,l,0,
